event_id,timestamp,source_ip,destination_ip,username,event_type,severity,status,failed_attempts,mitre_technique
EVT-000681,2026-05-30 22:33:00+00:00,10.0.0.56,10.0.0.10,guest,malware_alert,Low,blocked,0,T1059
EVT-000682,2026-06-24 20:52:00+00:00,45.155.205.233,10.0.0.50,finance,network_connection,Low,blocked,0,T1071
EVT-000683,2026-04-14 18:29:00+00:00,198.51.100.42,10.0.0.40,service_account,malware_alert,Low,alerted,0,T1059
EVT-000684,2026-05-03 18:54:00+00:00,10.0.0.16,10.0.0.20,guest,network_connection,Low,investigating,0,T1071
EVT-000685,2026-04-02 21:02:00+00:00,198.51.100.42,10.0.0.40,developer,login_success,High,alerted,0,T1078
EVT-000686,2026-06-03 19:13:00+00:00,10.0.0.37,10.0.0.30,hr,login_success,Low,blocked,0,T1078
EVT-000687,2026-03-10 06:40:00+00:00,10.0.0.26,10.0.0.30,finance,ids_alert,Low,investigating,0,T1046
EVT-000688,2026-01-01 00:51:00+00:00,10.0.0.48,10.0.0.10,hr,ids_alert,Low,alerted,0,T1046
EVT-000689,2026-01-02 04:41:00+00:00,10.0.0.30,10.0.0.10,guest,login_success,High,alerted,0,T1078
EVT-000690,2026-06-17 07:39:00+00:00,10.0.0.46,10.0.0.20,admin,network_connection,Low,alerted,0,T1071
EVT-000691,2026-01-29 10:02:00+00:00,10.0.0.47,10.0.0.20,analyst,login_failed,High,allowed,9,T1110
EVT-000692,2026-04-14 20:29:00+00:00,10.0.0.56,10.0.0.10,service_account,login_success,Low,investigating,0,T1078
EVT-000693,2026-02-01 11:25:00+00:00,10.0.0.54,10.0.0.50,guest,network_connection,High,alerted,0,T1071
EVT-000694,2026-01-07 19:16:00+00:00,10.0.0.15,10.0.0.10,guest,ids_alert,Low,investigating,0,T1046
EVT-000695,2026-03-17 19:48:00+00:00,45.155.205.233,10.0.0.50,admin,brute_force,Medium,investigating,0,T1110
EVT-000696,2026-01-10 20:29:00+00:00,198.51.100.42,10.0.0.50,analyst,login_success,Low,blocked,0,T1078
EVT-000697,2026-01-28 21:19:00+00:00,10.0.0.35,10.0.0.40,guest,login_failed,High,allowed,20,T1110
EVT-000698,2026-02-10 10:18:00+00:00,10.0.0.19,10.0.0.20,developer,network_connection,Low,allowed,0,T1071
EVT-000699,2026-04-10 18:54:00+00:00,198.51.100.42,10.0.0.40,guest,login_success,Medium,blocked,0,T1078
EVT-000700,2026-03-29 13:10:00+00:00,10.0.0.51,10.0.0.50,analyst,network_connection,Medium,blocked,0,T1071
EVT-000701,2026-02-14 02:41:00+00:00,10.0.0.30,10.0.0.50,admin,login_failed,Medium,investigating,4,T1110
EVT-000702,2026-03-08 11:52:00+00:00,10.0.0.48,10.0.0.10,guest,login_success,Low,alerted,0,T1078
EVT-000703,2026-04-23 04:18:00+00:00,10.0.0.49,10.0.0.20,finance,vulnerability_detected,Low,blocked,0,T1190
EVT-000704,2026-02-06 08:26:00+00:00,185.220.101.1,10.0.0.10,service_account,ids_alert,Low,blocked,0,T1046
EVT-000705,2026-06-08 03:38:00+00:00,10.0.0.31,10.0.0.10,developer,vulnerability_detected,Medium,allowed,0,T1190
EVT-000706,2026-03-02 09:59:00+00:00,10.0.0.23,10.0.0.50,hr,login_success,High,investigating,0,T1078
EVT-000707,2026-04-24 10:06:00+00:00,185.220.101.1,10.0.0.40,hr,ids_alert,High,allowed,0,T1046
EVT-000708,2026-02-16 12:06:00+00:00,10.0.0.54,10.0.0.50,developer,login_failed,Medium,allowed,2,T1110
EVT-000709,2026-01-13 02:58:00+00:00,10.0.0.52,10.0.0.30,guest,login_success,Low,alerted,0,T1078
EVT-000710,2026-06-07 21:46:00+00:00,10.0.0.34,10.0.0.50,service_account,phishing,Low,alerted,0,T1566
EVT-000711,2026-03-30 05:31:00+00:00,10.0.0.21,10.0.0.20,hr,phishing,Critical,allowed,0,T1566
EVT-000712,2026-01-08 05:40:00+00:00,10.0.0.31,10.0.0.40,finance,login_success,Medium,allowed,0,T1078
EVT-000713,2026-03-05 03:06:00+00:00,10.0.0.29,10.0.0.20,hr,ids_alert,Low,allowed,0,T1046
EVT-000714,2026-04-24 22:07:00+00:00,10.0.0.11,10.0.0.50,developer,login_success,Low,alerted,0,T1078
EVT-000715,2026-06-13 07:49:00+00:00,91.240.118.10,10.0.0.50,service_account,login_success,Medium,blocked,0,T1078
EVT-000716,2026-03-17 23:21:00+00:00,103.75.201.2,10.0.0.50,developer,login_success,Low,blocked,0,T1078
EVT-000717,2026-02-07 15:20:00+00:00,10.0.0.53,10.0.0.20,guest,malware_alert,Low,blocked,0,T1059
EVT-000718,2026-03-20 06:58:00+00:00,10.0.0.19,10.0.0.50,analyst,brute_force,Low,allowed,0,T1110
EVT-000719,2026-02-03 12:29:00+00:00,10.0.0.56,10.0.0.10,guest,login_success,Low,investigating,0,T1078
EVT-000720,2026-06-24 23:31:00+00:00,10.0.0.50,10.0.0.30,analyst,login_success,High,allowed,0,T1078
EVT-000721,2026-01-24 22:43:00+00:00,10.0.0.49,10.0.0.50,developer,login_success,Medium,blocked,0,T1078
EVT-000722,2026-04-19 13:32:00+00:00,10.0.0.32,10.0.0.10,service_account,login_success,High,blocked,0,T1078
EVT-000723,2026-04-02 10:41:00+00:00,10.0.0.51,10.0.0.30,analyst,vulnerability_detected,High,investigating,0,T1190
EVT-000724,2026-03-28 06:16:00+00:00,10.0.0.12,10.0.0.40,guest,login_failed,High,investigating,1,T1110
EVT-000725,2026-02-10 12:21:00+00:00,10.0.0.58,10.0.0.20,admin,ids_alert,Low,investigating,0,T1046
EVT-000726,2026-06-07 20:32:00+00:00,10.0.0.39,10.0.0.20,finance,malware_alert,Low,allowed,0,T1059
EVT-000727,2026-04-21 16:05:00+00:00,10.0.0.30,10.0.0.40,hr,ids_alert,Critical,allowed,0,T1046
EVT-000728,2026-04-05 18:45:00+00:00,10.0.0.12,10.0.0.20,hr,login_failed,High,allowed,18,T1110
EVT-000729,2026-04-12 12:37:00+00:00,10.0.0.13,10.0.0.20,developer,login_success,Low,alerted,0,T1078
EVT-000730,2026-05-21 20:14:00+00:00,10.0.0.37,10.0.0.30,hr,vulnerability_detected,High,blocked,0,T1190
EVT-000731,2026-03-26 09:24:00+00:00,10.0.0.56,10.0.0.50,admin,vulnerability_detected,Low,blocked,0,T1190
EVT-000732,2026-03-13 13:20:00+00:00,10.0.0.21,10.0.0.40,hr,login_success,High,blocked,0,T1078
EVT-000733,2026-06-10 15:54:00+00:00,10.0.0.54,10.0.0.20,service_account,network_connection,Medium,allowed,0,T1071
EVT-000734,2026-01-21 18:47:00+00:00,10.0.0.15,10.0.0.50,service_account,ids_alert,Low,blocked,0,T1046
EVT-000735,2026-03-10 22:28:00+00:00,45.155.205.233,10.0.0.30,hr,network_connection,High,blocked,0,T1071
EVT-000736,2026-01-30 12:19:00+00:00,185.220.101.1,10.0.0.40,developer,phishing,Low,investigating,0,T1566
EVT-000737,2026-02-22 13:42:00+00:00,45.155.205.233,10.0.0.20,admin,malware_alert,Medium,alerted,0,T1059
EVT-000738,2026-01-03 05:20:00+00:00,10.0.0.44,10.0.0.10,hr,network_connection,High,blocked,0,T1071
EVT-000739,2026-02-09 11:32:00+00:00,10.0.0.36,10.0.0.40,admin,network_connection,Medium,allowed,0,T1071
EVT-000740,2026-02-14 13:10:00+00:00,10.0.0.50,10.0.0.50,guest,phishing,High,allowed,0,T1566
EVT-000741,2026-02-03 15:34:00+00:00,10.0.0.12,10.0.0.20,guest,login_failed,Medium,alerted,2,T1110
EVT-000742,2026-03-02 06:38:00+00:00,91.240.118.10,10.0.0.20,analyst,brute_force,Medium,blocked,0,T1110
EVT-000743,2026-06-25 21:47:00+00:00,10.0.0.12,10.0.0.10,guest,network_connection,Low,alerted,0,T1071
EVT-000744,2026-06-13 09:22:00+00:00,91.240.118.10,10.0.0.50,admin,login_success,Low,blocked,0,T1078
EVT-000745,2026-01-23 05:07:00+00:00,10.0.0.43,10.0.0.40,hr,ids_alert,Low,blocked,0,T1046
EVT-000746,2026-04-22 10:06:00+00:00,10.0.0.50,10.0.0.50,admin,login_failed,High,alerted,16,T1110
EVT-000747,2026-03-19 17:49:00+00:00,10.0.0.43,10.0.0.50,hr,malware_alert,Low,blocked,0,T1059
EVT-000748,2026-04-22 19:52:00+00:00,10.0.0.50,10.0.0.40,finance,network_connection,High,blocked,0,T1071
EVT-000749,2026-05-09 23:51:00+00:00,10.0.0.17,10.0.0.10,finance,login_success,Medium,allowed,0,T1078
EVT-000750,2026-05-15 06:02:00+00:00,10.0.0.36,10.0.0.40,admin,vulnerability_detected,Low,blocked,0,T1190
EVT-000751,2026-01-03 01:21:00+00:00,10.0.0.26,10.0.0.10,developer,malware_alert,Low,alerted,0,T1059
EVT-000752,2026-05-20 15:12:00+00:00,10.0.0.31,10.0.0.40,service_account,login_failed,High,allowed,19,T1110
EVT-000753,2026-06-01 11:15:00+00:00,10.0.0.31,10.0.0.40,finance,login_failed,Medium,investigating,2,T1110
EVT-000754,2026-01-29 06:53:00+00:00,10.0.0.44,10.0.0.30,finance,malware_alert,High,investigating,0,T1059
EVT-000755,2026-06-18 21:34:00+00:00,10.0.0.29,10.0.0.50,service_account,ids_alert,Medium,allowed,0,T1046
EVT-000756,2026-02-07 21:54:00+00:00,10.0.0.32,10.0.0.10,analyst,network_connection,Low,allowed,0,T1071
EVT-000757,2026-03-03 17:46:00+00:00,10.0.0.20,10.0.0.50,hr,brute_force,Low,allowed,0,T1110
EVT-000758,2026-06-07 09:28:00+00:00,10.0.0.30,10.0.0.10,developer,vulnerability_detected,Low,investigating,0,T1190
EVT-000759,2026-06-09 15:53:00+00:00,10.0.0.29,10.0.0.20,hr,login_success,Low,allowed,0,T1078
EVT-000760,2026-03-10 02:58:00+00:00,10.0.0.15,10.0.0.40,hr,vulnerability_detected,Low,investigating,0,T1190
EVT-000761,2026-06-14 17:48:00+00:00,10.0.0.40,10.0.0.50,developer,network_connection,High,blocked,0,T1071
EVT-000762,2026-05-21 01:54:00+00:00,10.0.0.43,10.0.0.20,analyst,phishing,Medium,investigating,0,T1566
EVT-000763,2026-03-12 13:23:00+00:00,10.0.0.10,10.0.0.30,admin,ids_alert,Medium,allowed,0,T1046
EVT-000764,2026-03-02 16:09:00+00:00,198.51.100.42,10.0.0.30,admin,network_connection,Medium,alerted,0,T1071
EVT-000765,2026-04-27 07:10:00+00:00,10.0.0.22,10.0.0.30,developer,phishing,Medium,investigating,0,T1566
EVT-000766,2026-05-03 04:11:00+00:00,103.75.201.2,10.0.0.10,admin,login_failed,High,allowed,20,T1110
EVT-000767,2026-02-07 14:33:00+00:00,10.0.0.27,10.0.0.20,service_account,network_connection,High,blocked,0,T1071
EVT-000768,2026-02-01 04:18:00+00:00,10.0.0.31,10.0.0.50,finance,login_failed,Low,investigating,2,T1110
EVT-000769,2026-06-14 10:32:00+00:00,185.220.101.1,10.0.0.10,finance,ids_alert,Low,investigating,0,T1046
EVT-000770,2026-04-23 04:43:00+00:00,10.0.0.22,10.0.0.50,admin,login_success,Critical,investigating,0,T1078
EVT-000771,2026-04-14 08:42:00+00:00,10.0.0.54,10.0.0.40,admin,login_failed,High,investigating,15,T1110
EVT-000772,2026-03-27 15:50:00+00:00,10.0.0.49,10.0.0.30,developer,login_success,Low,alerted,0,T1078
EVT-000773,2026-05-24 14:13:00+00:00,10.0.0.41,10.0.0.10,admin,phishing,Medium,alerted,0,T1566
EVT-000774,2026-03-29 03:15:00+00:00,103.75.201.2,10.0.0.50,hr,network_connection,Low,allowed,0,T1071
EVT-000775,2026-03-15 20:28:00+00:00,10.0.0.30,10.0.0.50,service_account,vulnerability_detected,Low,alerted,0,T1190
EVT-000776,2026-04-07 23:36:00+00:00,10.0.0.25,10.0.0.50,analyst,network_connection,Medium,investigating,0,T1071
EVT-000777,2026-03-11 20:55:00+00:00,10.0.0.54,10.0.0.50,finance,login_failed,High,alerted,14,T1110
EVT-000778,2026-04-10 03:04:00+00:00,185.220.101.1,10.0.0.50,guest,ids_alert,Medium,investigating,0,T1046
EVT-000779,2026-03-01 05:35:00+00:00,10.0.0.21,10.0.0.30,finance,network_connection,Low,allowed,0,T1071
EVT-000780,2026-05-05 19:01:00+00:00,10.0.0.34,10.0.0.30,finance,vulnerability_detected,Medium,allowed,0,T1190
EVT-000781,2026-01-17 11:32:00+00:00,198.51.100.42,10.0.0.10,guest,login_success,Low,blocked,0,T1078
EVT-000782,2026-03-24 11:04:00+00:00,10.0.0.46,10.0.0.40,analyst,network_connection,Low,alerted,0,T1071
EVT-000783,2026-02-24 13:33:00+00:00,10.0.0.29,10.0.0.40,service_account,network_connection,Critical,alerted,0,T1071
EVT-000784,2026-01-17 06:06:00+00:00,10.0.0.42,10.0.0.40,guest,network_connection,Low,alerted,0,T1071
EVT-000785,2026-01-12 08:40:00+00:00,10.0.0.13,10.0.0.10,service_account,login_success,Medium,alerted,0,T1078
EVT-000786,2026-01-20 23:16:00+00:00,10.0.0.25,10.0.0.40,service_account,phishing,Medium,alerted,0,T1566
EVT-000787,2026-05-10 13:47:00+00:00,10.0.0.44,10.0.0.20,service_account,login_success,Low,blocked,0,T1078
EVT-000788,2026-02-04 06:22:00+00:00,10.0.0.33,10.0.0.40,analyst,network_connection,Low,blocked,0,T1071
EVT-000789,2026-01-25 10:40:00+00:00,10.0.0.19,10.0.0.40,service_account,login_failed,High,blocked,14,T1110
EVT-000790,2026-01-16 09:54:00+00:00,10.0.0.39,10.0.0.50,finance,login_failed,High,investigating,20,T1110
EVT-000791,2026-04-11 11:56:00+00:00,10.0.0.24,10.0.0.20,finance,vulnerability_detected,Medium,investigating,0,T1190
EVT-000792,2026-06-04 03:44:00+00:00,10.0.0.27,10.0.0.40,hr,ids_alert,Medium,allowed,0,T1046
EVT-000793,2026-06-28 01:58:00+00:00,10.0.0.33,10.0.0.10,hr,login_failed,High,allowed,16,T1110
EVT-000794,2026-01-26 20:47:00+00:00,10.0.0.58,10.0.0.30,finance,ids_alert,Medium,allowed,0,T1046
EVT-000795,2026-02-14 15:25:00+00:00,10.0.0.52,10.0.0.10,service_account,network_connection,Medium,alerted,0,T1071
EVT-000796,2026-04-22 14:24:00+00:00,10.0.0.59,10.0.0.10,finance,login_failed,High,investigating,15,T1110
EVT-000797,2026-04-15 11:41:00+00:00,10.0.0.28,10.0.0.30,analyst,ids_alert,Low,alerted,0,T1046
EVT-000798,2026-05-13 08:11:00+00:00,10.0.0.50,10.0.0.40,hr,vulnerability_detected,Low,allowed,0,T1190
EVT-000799,2026-04-30 11:30:00+00:00,10.0.0.49,10.0.0.10,developer,brute_force,Medium,blocked,0,T1110
EVT-000800,2026-04-03 00:58:00+00:00,10.0.0.26,10.0.0.20,hr,login_failed,Low,alerted,9,T1110
EVT-000801,2026-01-03 14:03:00+00:00,10.0.0.47,10.0.0.20,service_account,ids_alert,Low,blocked,0,T1046
EVT-000802,2026-02-17 13:25:00+00:00,10.0.0.21,10.0.0.50,guest,vulnerability_detected,Low,allowed,0,T1190
EVT-000803,2026-06-26 02:23:00+00:00,10.0.0.19,10.0.0.40,guest,login_failed,High,blocked,14,T1110
EVT-000804,2026-05-01 06:29:00+00:00,10.0.0.23,10.0.0.50,service_account,network_connection,High,allowed,0,T1071
EVT-000805,2026-04-27 22:04:00+00:00,10.0.0.13,10.0.0.20,finance,login_success,Low,alerted,0,T1078
EVT-000806,2026-03-28 16:50:00+00:00,10.0.0.44,10.0.0.20,finance,ids_alert,Medium,investigating,0,T1046
EVT-000807,2026-03-28 09:30:00+00:00,10.0.0.37,10.0.0.10,developer,login_success,High,investigating,0,T1078
EVT-000808,2026-03-11 13:00:00+00:00,10.0.0.53,10.0.0.10,admin,ids_alert,High,alerted,0,T1046
EVT-000809,2026-06-24 01:37:00+00:00,10.0.0.51,10.0.0.30,developer,vulnerability_detected,Low,allowed,0,T1190
EVT-000810,2026-02-16 11:36:00+00:00,10.0.0.59,10.0.0.20,service_account,malware_alert,Medium,blocked,0,T1059
EVT-000811,2026-04-05 15:42:00+00:00,10.0.0.21,10.0.0.30,hr,login_success,Low,allowed,0,T1078
EVT-000812,2026-06-01 09:42:00+00:00,10.0.0.43,10.0.0.10,service_account,login_failed,High,alerted,15,T1110
EVT-000813,2026-02-15 20:33:00+00:00,185.220.101.1,10.0.0.10,hr,login_success,Medium,blocked,0,T1078
EVT-000814,2026-06-23 00:44:00+00:00,185.220.101.1,10.0.0.10,guest,malware_alert,Medium,investigating,0,T1059
EVT-000815,2026-04-30 11:49:00+00:00,10.0.0.21,10.0.0.10,service_account,ids_alert,Low,alerted,0,T1046
EVT-000816,2026-03-27 00:09:00+00:00,91.240.118.10,10.0.0.30,guest,malware_alert,Low,alerted,0,T1059
EVT-000817,2026-02-16 20:19:00+00:00,185.220.101.1,10.0.0.40,finance,login_failed,High,alerted,11,T1110
EVT-000818,2026-06-23 23:06:00+00:00,185.220.101.1,10.0.0.40,analyst,vulnerability_detected,Medium,blocked,0,T1190
EVT-000819,2026-04-28 12:09:00+00:00,91.240.118.10,10.0.0.20,hr,network_connection,Medium,investigating,0,T1071
EVT-000820,2026-05-11 05:37:00+00:00,185.220.101.1,10.0.0.50,service_account,login_success,Low,investigating,0,T1078
EVT-000821,2026-01-04 09:59:00+00:00,185.220.101.1,10.0.0.10,service_account,phishing,Low,blocked,0,T1566
EVT-000822,2026-05-08 10:35:00+00:00,10.0.0.10,10.0.0.50,service_account,login_success,Critical,investigating,0,T1078
EVT-000823,2026-03-29 01:01:00+00:00,10.0.0.59,10.0.0.10,hr,network_connection,Low,investigating,0,T1071
EVT-000824,2026-06-23 16:46:00+00:00,10.0.0.17,10.0.0.50,hr,ids_alert,Critical,alerted,0,T1046
EVT-000825,2026-03-02 16:49:00+00:00,10.0.0.50,10.0.0.10,developer,ids_alert,Medium,alerted,0,T1046
EVT-000826,2026-01-15 15:31:00+00:00,10.0.0.28,10.0.0.20,analyst,vulnerability_detected,Medium,investigating,0,T1190
EVT-000827,2026-05-01 06:47:00+00:00,10.0.0.16,10.0.0.30,finance,login_success,Low,investigating,0,T1078
EVT-000828,2026-05-14 20:40:00+00:00,185.220.101.1,10.0.0.50,analyst,login_success,Medium,allowed,0,T1078
EVT-000829,2026-05-25 07:31:00+00:00,10.0.0.44,10.0.0.40,admin,network_connection,Low,allowed,0,T1071
EVT-000830,2026-03-03 11:30:00+00:00,185.220.101.1,10.0.0.20,guest,vulnerability_detected,Medium,investigating,0,T1190
EVT-000831,2026-06-21 03:18:00+00:00,10.0.0.19,10.0.0.50,analyst,ids_alert,High,allowed,0,T1046
EVT-000832,2026-05-14 21:16:00+00:00,10.0.0.40,10.0.0.50,admin,login_failed,Medium,blocked,8,T1110
EVT-000833,2026-01-03 14:45:00+00:00,103.75.201.2,10.0.0.10,finance,login_failed,High,allowed,20,T1110
EVT-000834,2026-05-29 21:01:00+00:00,198.51.100.42,10.0.0.50,analyst,vulnerability_detected,Low,blocked,0,T1190
EVT-000835,2026-03-19 14:08:00+00:00,10.0.0.57,10.0.0.40,developer,login_success,Low,blocked,0,T1078
EVT-000836,2026-02-28 13:02:00+00:00,10.0.0.58,10.0.0.10,hr,vulnerability_detected,Low,allowed,0,T1190
EVT-000837,2026-01-22 23:32:00+00:00,10.0.0.20,10.0.0.30,hr,login_success,Low,blocked,0,T1078
EVT-000838,2026-06-18 12:20:00+00:00,198.51.100.42,10.0.0.40,guest,network_connection,Low,investigating,0,T1071
EVT-000839,2026-01-15 16:40:00+00:00,185.220.101.1,10.0.0.50,developer,login_failed,High,investigating,14,T1110
EVT-000840,2026-05-07 00:57:00+00:00,103.75.201.2,10.0.0.50,finance,login_failed,High,blocked,14,T1110
EVT-000841,2026-04-22 03:28:00+00:00,10.0.0.55,10.0.0.40,hr,ids_alert,Critical,alerted,0,T1046
EVT-000842,2026-03-05 07:47:00+00:00,10.0.0.22,10.0.0.10,hr,login_success,Critical,alerted,0,T1078
EVT-000843,2026-06-07 01:19:00+00:00,10.0.0.24,10.0.0.40,guest,ids_alert,Medium,blocked,0,T1046
EVT-000844,2026-02-20 07:43:00+00:00,45.155.205.233,10.0.0.40,finance,login_failed,Low,allowed,6,T1110
EVT-000845,2026-01-10 20:03:00+00:00,10.0.0.37,10.0.0.30,developer,malware_alert,Medium,investigating,0,T1059
EVT-000846,2026-01-08 21:15:00+00:00,198.51.100.42,10.0.0.20,analyst,login_failed,Medium,allowed,1,T1110
EVT-000847,2026-01-13 21:35:00+00:00,10.0.0.47,10.0.0.50,developer,phishing,Low,alerted,0,T1566
EVT-000848,2026-02-11 21:09:00+00:00,10.0.0.16,10.0.0.20,service_account,vulnerability_detected,Low,blocked,0,T1190
EVT-000849,2026-03-10 08:43:00+00:00,198.51.100.42,10.0.0.40,admin,phishing,High,blocked,0,T1566
EVT-000850,2026-02-09 08:26:00+00:00,10.0.0.34,10.0.0.30,analyst,brute_force,Medium,blocked,0,T1110
EVT-000851,2026-04-26 01:20:00+00:00,10.0.0.31,10.0.0.20,admin,login_success,Medium,allowed,0,T1078
EVT-000852,2026-02-21 01:58:00+00:00,10.0.0.39,10.0.0.40,analyst,login_failed,High,alerted,11,T1110
EVT-000853,2026-04-20 21:19:00+00:00,10.0.0.49,10.0.0.20,hr,login_failed,High,allowed,18,T1110
EVT-000854,2026-03-16 22:43:00+00:00,10.0.0.23,10.0.0.50,finance,phishing,High,alerted,0,T1566
EVT-000855,2026-01-03 15:22:00+00:00,10.0.0.25,10.0.0.20,developer,ids_alert,Low,blocked,0,T1046
EVT-000856,2026-06-12 08:25:00+00:00,10.0.0.46,10.0.0.10,finance,brute_force,Critical,allowed,0,T1110
EVT-000857,2026-03-27 16:18:00+00:00,10.0.0.37,10.0.0.50,finance,ids_alert,Medium,allowed,0,T1046
EVT-000858,2026-03-24 08:44:00+00:00,185.220.101.1,10.0.0.40,analyst,network_connection,Low,alerted,0,T1071
EVT-000859,2026-02-13 12:28:00+00:00,91.240.118.10,10.0.0.30,analyst,malware_alert,Medium,allowed,0,T1059
EVT-000860,2026-06-27 18:02:00+00:00,10.0.0.55,10.0.0.40,analyst,network_connection,High,alerted,0,T1071
EVT-000861,2026-04-25 02:34:00+00:00,10.0.0.50,10.0.0.10,finance,network_connection,High,alerted,0,T1071
EVT-000862,2026-04-07 15:37:00+00:00,10.0.0.27,10.0.0.50,hr,login_failed,High,allowed,19,T1110
EVT-000863,2026-04-23 22:48:00+00:00,10.0.0.13,10.0.0.50,service_account,phishing,Low,allowed,0,T1566
EVT-000864,2026-01-21 04:49:00+00:00,10.0.0.12,10.0.0.30,developer,login_success,Low,allowed,0,T1078
EVT-000865,2026-04-13 01:59:00+00:00,10.0.0.31,10.0.0.20,hr,ids_alert,Low,investigating,0,T1046
EVT-000866,2026-05-15 05:39:00+00:00,10.0.0.54,10.0.0.20,guest,brute_force,Medium,blocked,0,T1110
EVT-000867,2026-02-28 08:07:00+00:00,10.0.0.53,10.0.0.40,developer,login_success,Low,alerted,0,T1078
EVT-000868,2026-03-04 20:19:00+00:00,10.0.0.17,10.0.0.40,service_account,network_connection,Medium,alerted,0,T1071
EVT-000869,2026-03-24 06:43:00+00:00,10.0.0.54,10.0.0.10,analyst,malware_alert,High,investigating,0,T1059
EVT-000870,2026-01-16 21:27:00+00:00,10.0.0.28,10.0.0.10,admin,login_failed,Low,blocked,6,T1110
EVT-000871,2026-04-01 08:29:00+00:00,10.0.0.50,10.0.0.10,developer,login_failed,High,blocked,14,T1110
EVT-000872,2026-03-28 06:31:00+00:00,10.0.0.51,10.0.0.10,developer,login_success,Low,allowed,0,T1078
EVT-000873,2026-06-08 16:55:00+00:00,10.0.0.43,10.0.0.30,finance,vulnerability_detected,Medium,alerted,0,T1190
EVT-000874,2026-03-30 12:00:00+00:00,10.0.0.45,10.0.0.40,finance,malware_alert,Low,blocked,0,T1059
EVT-000875,2026-06-13 12:39:00+00:00,103.75.201.2,10.0.0.20,finance,vulnerability_detected,Low,alerted,0,T1190
EVT-000876,2026-05-21 03:05:00+00:00,103.75.201.2,10.0.0.40,analyst,vulnerability_detected,Medium,blocked,0,T1190
EVT-000877,2026-05-10 13:57:00+00:00,10.0.0.21,10.0.0.20,analyst,network_connection,Low,allowed,0,T1071
EVT-000878,2026-02-27 15:21:00+00:00,10.0.0.33,10.0.0.20,analyst,network_connection,Medium,allowed,0,T1071
EVT-000879,2026-05-02 03:50:00+00:00,10.0.0.33,10.0.0.40,hr,login_success,Critical,alerted,0,T1078
EVT-000880,2026-01-23 02:47:00+00:00,10.0.0.41,10.0.0.20,finance,brute_force,High,blocked,0,T1110
EVT-000881,2026-01-01 18:45:00+00:00,10.0.0.42,10.0.0.30,service_account,brute_force,Medium,investigating,0,T1110
EVT-000882,2026-06-13 02:35:00+00:00,10.0.0.46,10.0.0.20,guest,login_success,Medium,investigating,0,T1078
EVT-000883,2026-03-03 15:44:00+00:00,10.0.0.12,10.0.0.20,service_account,ids_alert,Medium,alerted,0,T1046
EVT-000884,2026-01-05 12:20:00+00:00,10.0.0.38,10.0.0.30,admin,login_success,Low,blocked,0,T1078
EVT-000885,2026-04-17 05:03:00+00:00,10.0.0.59,10.0.0.30,analyst,network_connection,Low,investigating,0,T1071
EVT-000886,2026-05-04 06:08:00+00:00,198.51.100.42,10.0.0.40,analyst,ids_alert,Medium,allowed,0,T1046
EVT-000887,2026-06-15 09:03:00+00:00,10.0.0.55,10.0.0.40,developer,malware_alert,Low,allowed,0,T1059
EVT-000888,2026-02-21 19:39:00+00:00,10.0.0.38,10.0.0.50,admin,login_success,Low,investigating,0,T1078
EVT-000889,2026-05-15 23:47:00+00:00,10.0.0.28,10.0.0.20,guest,brute_force,Medium,investigating,0,T1110
EVT-000890,2026-05-13 15:19:00+00:00,198.51.100.42,10.0.0.50,admin,phishing,Low,alerted,0,T1566
EVT-000891,2026-03-28 09:36:00+00:00,10.0.0.31,10.0.0.10,hr,brute_force,High,allowed,0,T1110
EVT-000892,2026-01-02 04:55:00+00:00,10.0.0.36,10.0.0.20,hr,login_success,Medium,blocked,0,T1078
EVT-000893,2026-02-06 06:34:00+00:00,10.0.0.45,10.0.0.40,admin,login_success,High,alerted,0,T1078
EVT-000894,2026-06-01 22:21:00+00:00,10.0.0.57,10.0.0.40,analyst,network_connection,Low,allowed,0,T1071
EVT-000895,2026-01-29 00:56:00+00:00,10.0.0.50,10.0.0.40,admin,login_success,Medium,alerted,0,T1078
EVT-000896,2026-03-17 22:35:00+00:00,10.0.0.51,10.0.0.20,admin,login_failed,High,investigating,4,T1110
EVT-000897,2026-06-26 16:43:00+00:00,10.0.0.47,10.0.0.40,hr,login_failed,High,investigating,14,T1110
EVT-000898,2026-06-27 08:36:00+00:00,198.51.100.42,10.0.0.50,admin,ids_alert,High,blocked,0,T1046
EVT-000899,2026-04-16 21:17:00+00:00,10.0.0.54,10.0.0.20,developer,login_failed,Low,alerted,6,T1110
EVT-000900,2026-03-18 08:53:00+00:00,10.0.0.13,10.0.0.30,developer,malware_alert,Medium,allowed,0,T1059
EVT-000901,2026-04-04 13:07:00+00:00,10.0.0.58,10.0.0.10,hr,login_success,High,alerted,0,T1078
EVT-000902,2026-06-08 19:45:00+00:00,10.0.0.29,10.0.0.30,service_account,login_success,Medium,alerted,0,T1078
EVT-000903,2026-01-18 10:42:00+00:00,10.0.0.19,10.0.0.10,analyst,network_connection,Medium,alerted,0,T1071
EVT-000904,2026-05-22 18:39:00+00:00,10.0.0.20,10.0.0.10,analyst,network_connection,Low,blocked,0,T1071
EVT-000905,2026-06-01 09:12:00+00:00,10.0.0.49,10.0.0.50,guest,login_success,Medium,allowed,0,T1078
EVT-000906,2026-03-17 23:24:00+00:00,45.155.205.233,10.0.0.10,finance,network_connection,Low,alerted,0,T1071
